t / s;I / A
3481703596.088165;69.939000
3481703596.095165;69.934000
3481703596.105166;69.936000
3481703596.111166;69.941000
3481703596.122167;69.932000
3481703596.133168;69.937000
3481703596.144168;69.937000
3481703596.155169;69.941000
3481703596.161169;69.949000
3481703596.172170;69.938000
3481703596.183170;69.948000
3481703596.194171;69.928000
3481703596.205172;69.941000
3481703596.211172;69.942000
3481703596.222173;69.934000
3481703596.233173;69.934000
3481703596.244174;69.930000
3481703596.255175;69.952000
3481703596.261175;69.928000
3481703596.272175;69.947000
3481703596.283176;69.932000
3481703596.295177;69.939000
3481703596.301177;69.940000
3481703596.312178;69.927000
3481703596.323178;69.940000
3481703596.334179;69.931000
3481703596.345180;69.955000
3481703596.351180;69.937000
3481703596.361181;69.944000
3481703596.372181;69.939000
3481703596.383182;69.937000
3481703596.394183;69.933000
3481703596.405183;69.940000
3481703596.411183;69.940000
3481703596.422184;69.943000
3481703596.433185;69.936000
3481703596.444185;69.942000
3481703596.455186;69.939000
3481703596.461186;69.941000
3481703596.471187;69.933000
3481703596.482188;69.962000
3481703596.493188;69.927000
3481703596.504189;69.945000
3481703596.515189;69.945000
3481703596.521190;69.952000
3481703596.532190;69.946000
3481703596.543191;69.943000
3481703596.554192;69.938000
3481703596.565192;69.950000
3481703596.571193;69.950000
3481703596.582193;69.939000
3481703596.593194;69.953000
3481703596.608195;69.949000
3481703596.619195;69.934000
3481703596.630196;69.943000
3481703596.642197;69.954000
3481703596.652197;69.945000
3481703596.663198;69.946000
3481703596.674199;69.950000
3481703596.684199;69.942000
3481703596.694200;69.953000
3481703596.705200;69.932000
3481703596.713201;69.945000
3481703596.724201;69.943000
3481703596.735202;69.952000
3481703596.741202;69.949000
3481703596.752203;69.951000
3481703596.763204;69.942000
3481703596.774204;69.956000
3481703596.780205;69.959000
3481703596.791205;69.947000
3481703596.802206;69.962000
3481703596.813207;69.954000
3481703596.824207;69.950000
3481703596.835207;69.942000
3481703596.841208;69.940000
3481703596.852209;69.951000
3481703596.863209;69.953000
3481703596.874210;69.949000
3481703596.880210;69.954000
3481703596.891211;69.954000
3481703596.902212;69.944000
3481703596.913212;69.944000
3481703596.924213;69.951000
3481703596.937213;69.939000
3481703596.943214;69.958000
3481703596.950214;69.950000
3481703596.961215;69.962000
3481703596.972216;69.937000
3481703596.983216;69.947000
3481703596.994217;69.943000
3481703597.000217;69.948000
3481703597.011218;69.949000
3481703597.022218;69.945000
3481703597.033219;69.941000
3481703597.044219;69.945000
3481703597.050220;69.956000
3481703597.062221;69.942000
3481703597.075222;69.951000
3481703597.087222;69.942000
3481703597.094223;69.948000
3481703597.101223;69.932000
3481703597.112224;69.946000
3481703597.122224;69.960000
3481703597.133225;69.945000
3481703597.144226;69.939000
3481703597.150226;69.935000
3481703597.161226;69.947000
3481703597.172227;69.946000
3481703597.183228;69.940000
3481703597.194228;69.936000
3481703597.200229;69.929000
3481703597.211229;69.933000
3481703597.223230;69.941000
3481703597.233231;69.942000
3481703597.244231;69.937000
3481703597.255232;69.933000
3481703597.265232;69.947000
3481703597.275233;69.932000
3481703597.285233;69.947000
3481703597.296234;69.937000
3481703597.307235;69.951000
3481703597.318235;69.929000
3481703597.329236;69.939000
3481703597.335236;69.941000
3481703597.341237;69.936000
3481703597.352237;69.941000
3481703597.363238;69.936000
3481703597.374238;69.947000
3481703597.380239;69.936000
3481703597.391240;69.941000
3481703597.402240;69.946000
3481703597.413241;69.941000
3481703597.424242;69.934000
3481703597.430242;69.920000
3481703597.441242;69.942000
3481703597.452243;69.934000
3481703597.463243;69.928000
3481703597.474244;69.928000
3481703597.480245;69.935000
3481703597.491245;69.950000
3481703597.502246;69.935000
3481703597.513247;69.937000
3481703597.524247;69.936000
3481703597.530248;69.940000
3481703597.541248;69.938000
3481703597.552249;69.941000
3481703597.563250;69.946000
3481703597.574250;69.916000
3481703597.580250;69.942000
3481703597.591251;69.928000
3481703597.602252;69.945000
3481703597.613252;69.934000
3481703597.624253;69.950000
3481703597.630253;69.935000
3481703597.641254;69.939000
3481703597.651254;69.936000
3481703597.662255;69.939000
3481703597.673256;69.939000
3481703597.684256;69.936000
3481703597.690257;69.949000
3481703597.701257;69.945000
3481703597.712258;69.948000
3481703597.724258;69.949000
3481703597.730259;69.943000
3481703597.741260;69.959000
3481703597.752260;69.946000
3481703597.763261;69.944000
3481703597.774261;69.936000
3481703597.780262;69.939000
3481703597.791263;69.943000
3481703597.802263;69.941000
3481703597.813264;69.939000
3481703597.824265;69.945000
3481703597.830265;69.949000
3481703597.843266;69.940000
3481703597.854266;69.944000
3481703597.865267;69.941000
3481703597.875267;69.947000
3481703597.887268;69.952000
3481703597.897268;69.948000
3481703597.906269;69.954000
3481703597.916270;69.943000
3481703597.926270;69.950000
3481703597.936271;69.944000
3481703597.946271;69.952000
3481703597.956272;69.949000
3481703597.964272;69.944000
3481703597.970273;69.949000
3481703597.982274;69.946000
3481703597.995274;69.951000
3481703598.002275;69.949000
3481703598.014275;69.948000
3481703598.021276;69.947000
3481703598.032276;69.951000
3481703598.043277;69.958000
3481703598.049277;69.947000
3481703598.060278;69.962000
3481703598.071279;69.951000
3481703598.082279;69.952000
3481703598.093280;69.949000
3481703598.099280;69.960000
3481703598.112281;69.954000
3481703598.123281;69.946000
3481703598.130282;69.952000
3481703598.141283;69.948000
3481703598.152283;69.966000
3481703598.167284;69.946000
3481703598.172284;69.943000
3481703598.183285;69.947000
3481703598.193285;69.926000
3481703598.199286;69.951000
3481703598.210287;69.940000
3481703598.221287;69.954000
3481703598.232288;69.942000
3481703598.243289;69.943000
3481703598.249289;69.933000
3481703598.259289;69.957000
3481703598.270290;69.945000
3481703598.281291;69.940000
3481703598.292291;69.951000
3481703598.303292;69.945000
3481703598.309292;69.958000
3481703598.320292;69.938000
3481703598.331293;69.939000
3481703598.342294;69.945000
3481703598.353294;69.947000
3481703598.359295;69.940000
3481703598.370296;69.940000
3481703598.381296;69.951000
3481703598.392297;69.930000
3481703598.403297;41.604000
3481703598.409298;35.350000
3481703598.420299;76.641000
3481703598.431299;79.897000
3481703598.442300;80.027000
3481703598.453300;80.026000
3481703598.459301;80.019000
3481703598.470301;80.010000
3481703598.484302;79.989000
3481703598.494303;79.979000
3481703598.504303;79.979000
3481703598.514304;79.963000
3481703598.524304;79.961000
3481703598.534305;79.948000
3481703598.545306;79.952000
3481703598.555306;79.932000
3481703598.565307;79.941000
3481703598.575307;79.933000
3481703598.584308;79.929000
3481703598.590308;79.923000
3481703598.601309;79.914000
3481703598.612309;79.924000
3481703598.619310;79.911000
3481703598.630311;79.903000
3481703598.641311;79.898000
3481703598.652312;79.894000
3481703598.663312;79.888000
3481703598.669312;79.887000
3481703598.680313;79.876000
3481703598.691314;79.866000
3481703598.702314;79.876000
3481703598.713315;79.853000
3481703598.719316;79.873000
3481703598.730316;79.855000
3481703598.742317;79.853000
3481703598.753317;79.845000
3481703598.759318;79.851000
3481703598.770319;79.848000
3481703598.781319;79.844000
3481703598.792320;79.851000
3481703598.803320;79.831000
3481703598.809321;79.840000
3481703598.820321;79.817000
3481703598.831322;79.828000
3481703598.842322;79.809000
3481703598.853323;79.818000
3481703598.859323;79.800000
3481703598.870324;79.808000
3481703598.882325;79.819000
3481703598.889325;79.803000
3481703598.902326;79.803000
3481703598.913327;79.798000
3481703598.919327;79.810000
3481703598.930327;79.808000
3481703598.941328;79.799000
3481703598.952329;79.811000
3481703598.963329;79.808000
3481703598.969330;79.809000
3481703598.980330;79.795000
3481703598.992331;79.811000
3481703599.003332;79.815000
3481703599.009332;79.808000
3481703599.020333;79.799000
3481703599.031333;79.811000
3481703599.047334;79.816000
3481703599.053335;79.817000
3481703599.060335;79.815000
3481703599.072336;79.807000
3481703599.079336;79.812000
3481703599.090337;79.820000
3481703599.106338;79.807000
3481703599.116338;79.815000
3481703599.128339;79.809000
3481703599.139339;79.830000
3481703599.149340;79.822000
3481703599.159341;79.819000
3481703599.170341;79.810000
3481703599.180342;79.817000
3481703599.191342;79.812000
3481703599.201343;79.828000
3481703599.211344;79.810000
3481703599.221344;79.815000
3481703599.232345;79.812000
3481703599.238345;79.835000
3481703599.249346;79.812000
3481703599.260346;79.831000
3481703599.271347;79.809000
3481703599.282348;79.818000
3481703599.288348;79.814000
3481703599.299349;79.825000
3481703599.310349;79.805000
3481703599.321350;79.817000
3481703599.332351;79.811000
3481703599.338351;79.814000
3481703599.349351;79.814000
3481703599.360352;79.820000
3481703599.371353;79.809000
3481703599.378353;79.814000
3481703599.389354;79.809000
3481703599.400354;79.819000
3481703599.411355;79.820000
3481703599.422356;79.811000
3481703599.428356;79.820000
3481703599.439357;79.811000
3481703599.450357;79.813000
3481703599.461358;79.819000
3481703599.472359;79.805000
3481703599.478359;79.815000
3481703599.489359;79.818000
3481703599.500360;79.810000
3481703599.511361;79.812000
3481703599.522361;79.815000
3481703599.528362;79.812000
3481703599.539362;79.807000
3481703599.550363;79.816000
3481703599.561364;79.817000
3481703599.572364;79.811000
3481703599.578364;79.818000
3481703599.589365;79.812000
3481703599.600366;79.800000
3481703599.608366;79.808000
3481703599.619367;79.817000
3481703599.630368;79.802000
3481703599.641368;79.807000
3481703599.652369;79.808000
3481703599.658369;79.807000
3481703599.669370;79.812000
3481703599.680370;79.820000
3481703599.691371;79.821000
3481703599.702372;79.822000
3481703599.708372;79.814000
3481703599.719373;79.805000
3481703599.730373;79.816000
3481703599.745374;79.811000
3481703599.754375;79.821000
3481703599.764375;79.814000
3481703599.775376;79.825000
3481703599.786376;79.805000
3481703599.797377;79.812000
3481703599.807378;79.804000
3481703599.817379;79.818000
3481703599.828379;79.813000
3481703599.838379;79.812000
3481703599.848380;79.810000
3481703599.859381;79.820000
3481703599.870381;79.799000
3481703599.881382;79.816000
3481703599.892383;79.816000
3481703599.898383;79.813000
3481703599.909384;79.806000
3481703599.921384;79.811000
3481703599.932385;79.820000
3481703599.938385;79.807000
3481703599.949386;79.814000
3481703599.961387;79.817000
3481703599.968387;79.812000
3481703599.982388;79.822000
3481703599.988388;79.805000
3481703600.001389;79.815000
3481703600.012390;79.815000
3481703600.018390;79.812000
3481703600.029390;79.811000
3481703600.040391;79.811000
3481703600.051392;79.805000
3481703600.062392;79.805000
3481703600.068393;79.810000
3481703600.080393;79.818000
3481703600.092394;79.819000
3481703600.098394;79.810000
3481703600.109395;79.807000
3481703600.121396;79.813000
3481703600.134397;79.823000
3481703600.140397;79.818000
3481703600.152398;79.797000
3481703600.158398;79.821000
3481703600.169398;79.809000
3481703600.180399;79.816000
3481703600.192400;79.812000
3481703600.198400;79.827000
3481703600.209401;79.812000
3481703600.220401;79.809000
3481703600.231402;79.809000
3481703600.242403;79.837000
3481703600.248403;79.800000
3481703600.259404;79.807000
3481703600.270404;79.815000
3481703600.281405;79.818000
3481703600.291405;79.815000
3481703600.301406;79.806000
3481703600.312407;79.813000
3481703600.318407;79.813000
3481703600.329408;79.810000
3481703600.340408;79.805000
3481703600.351409;79.811000
3481703600.364409;79.821000
3481703600.374410;79.815000
3481703600.383411;79.818000
3481703600.392411;79.809000
3481703600.401412;79.813000
3481703600.411412;79.802000
3481703600.422413;79.814000
3481703600.432414;79.809000
3481703600.442414;79.815000
3481703600.453415;79.807000
3481703600.463415;79.815000
3481703600.474416;79.813000
3481703600.482417;79.812000
3481703600.488417;79.811000
3481703600.499417;79.830000
3481703600.510418;79.822000
3481703600.521419;79.812000
3481703600.527419;79.810000
3481703600.538420;79.812000
3481703600.549420;79.814000
3481703600.560421;79.819000
3481703600.571422;79.795000
3481703600.577422;79.818000
3481703600.588422;79.808000
3481703600.599423;79.813000
3481703600.610424;79.819000
3481703600.621424;79.810000
3481703600.627425;79.818000
3481703600.638425;79.807000
3481703600.649426;79.820000
3481703600.660427;79.813000
3481703600.671427;79.813000
3481703600.677427;79.798000
3481703600.687428;79.821000
3481703600.698429;79.823000
3481703600.709429;79.813000
3481703600.720430;79.816000
3481703600.731431;79.812000
3481703600.737431;79.817000
3481703600.748432;79.813000
3481703600.759432;79.814000
3481703600.770433;79.814000
3481703600.781434;79.812000
3481703600.787434;79.808000
3481703600.798434;79.810000
3481703600.809435;79.816000
3481703600.820436;79.809000
3481703600.831436;79.800000
3481703600.837437;79.820000
3481703600.848437;79.805000
3481703600.859438;79.816000
3481703600.870439;79.812000
3481703600.881439;79.814000
3481703600.887440;79.798000
3481703600.898440;79.816000
3481703600.908441;79.812000
3481703600.919441;79.822000
3481703600.930442;79.811000
3481703600.941442;79.814000
3481703600.947443;79.809000
3481703600.958444;79.813000
3481703600.969444;79.797000
3481703600.981445;79.814000
3481703600.999446;79.814000
3481703601.011446;79.821000
3481703601.022447;79.828000
3481703601.036448;79.811000
3481703601.046449;79.804000
3481703601.058449;79.826000
3481703601.069450;79.825000
3481703601.080451;79.821000
3481703601.090451;79.816000
3481703601.098452;79.817000
3481703601.109452;79.809000
3481703601.120453;79.812000
3481703601.131454;79.806000
3481703601.137454;79.832000
3481703601.148455;79.817000
3481703601.159455;79.812000
3481703601.170456;79.815000
3481703601.181456;79.811000
3481703601.187457;79.806000
3481703601.198457;79.816000
3481703601.214458;79.802000
3481703601.220459;79.814000
3481703601.231459;79.812000
3481703601.237460;79.816000
3481703601.248460;79.814000
3481703601.259461;79.812000
3481703601.270462;79.814000
3481703601.281462;79.810000
3481703601.287462;79.808000
3481703601.298463;79.815000
3481703601.309463;79.812000
3481703601.320464;79.822000
3481703601.331465;79.819000
3481703601.337465;79.815000
3481703601.348466;79.815000
3481703601.359467;79.819000
3481703601.370467;79.821000
3481703601.381468;79.807000
3481703601.387468;79.812000
3481703601.398469;79.801000
3481703601.409470;79.808000
3481703601.420470;79.818000
3481703601.431470;79.820000
3481703601.437471;79.812000
